143.0625,271.4184265136719,204.33688354492188,242.14434814453125,108.98614501953125,228.095458984375,296.11383056640625,286.3903503417969,69.13357543945312,220.1826171875,313.3322448730469,343.0312805175781,52.51933670043945,389.75836181640625,352.58648681640625,476.3540954589844,48.50517272949219,558.8384399414062,391.4239196777344,581.340087890625,120.26006317138672,649.3151245117188,288.62823486328125,704.2705078125,136.29393005371094,676.7453002929688,315.54364013671875,659.8536376953125,97.92169952392578,679.6956176757812,285.73455810546875,660.83251953125,148.2010955810547,668.6657104492188
143.0611572265625,271.4186096191406,204.33612060546875,242.14508056640625,108.98560333251953,228.09432983398438,296.1147155761719,286.39019775390625,69.14226531982422,220.21707153320312,313.33233642578125,343.0311279296875,52.520851135253906,389.7567138671875,352.5861511230469,476.3541259765625,48.505706787109375,558.83837890625,391.4237060546875,581.3400268554688,120.22196197509766,649.3124389648438,288.6282653808594,704.2705078125,136.29393005371094,676.743408203125,315.5394592285156,659.8574829101562,97.89921569824219,679.6947021484375,285.7320861816406,660.8370971679688,148.1766357421875,668.6696166992188
144.72293090820312,268.61199951171875,205.805419921875,241.05203247070312,110.76109313964844,226.47854614257812,297.1346740722656,285.924560546875,69.9146728515625,219.1885986328125,313.3509521484375,343.47540283203125,52.71929931640625,388.9635009765625,352.2005615234375,477.4393005371094,48.406124114990234,558.4000244140625,391.0624694824219,581.3206787109375,116.20699310302734,649.341064453125,288.73419189453125,704.2294921875,135.6577911376953,677.1261596679688,315.93994140625,659.7925415039062,99.47763061523438,680.0169677734375,286.06805419921875,660.6306762695312,149.4490509033203,668.6961669921875
144.55259704589844,267.779052734375,205.50970458984375,239.93844604492188,109.89033508300781,224.57672119140625,296.3785400390625,285.733642578125,69.42573547363281,218.95382690429688,312.21795654296875,343.68377685546875,52.37849426269531,388.3929138183594,351.0937805175781,478.61468505859375,43.74332809448242,557.629150390625,390.6491394042969,590.80029296875,128.53485107421875,645.2999877929688,288.5256042480469,704.3361206054688,134.57943725585938,676.9739379882812,318.80230712890625,658.0779418945312,104.45121765136719,679.1686401367188,288.2225341796875,660.16064453125,156.2623291015625,668.2631225585938
142.9953155517578,266.4226379394531,204.8673095703125,238.29666137695312,108.77127838134766,223.2020263671875,295.0965881347656,285.54290771484375,66.4383544921875,218.93565368652344,311.5362854003906,343.64324951171875,51.77333450317383,387.8590087890625,347.248779296875,481.59661865234375,41.518089294433594,556.8621215820312,390.0543212890625,592.2875366210938,122.06827545166016,647.6213989257812,287.7254638671875,704.2846069335938,133.5569610595703,677.2431030273438,318.15179443359375,659.69677734375,103.92247772216797,680.3243408203125,288.4481201171875,660.2689819335938,157.13783264160156,667.9947509765625
142.08062744140625,264.32781982421875,204.35928344726562,235.5980987548828,108.048095703125,221.19461059570312,294.4313049316406,284.00787353515625,65.68390655517578,218.69252014160156,309.98974609375,343.72979736328125,51.54671859741211,387.24298095703125,345.7106018066406,487.2177734375,38.727989196777344,557.6927490234375,389.393798828125,601.193603515625,109.75019073486328,649.7352905273438,287.6938171386719,704.0804443359375,132.0652618408203,676.2478637695312,318.714599609375,660.9869995117188,108.11832427978516,681.877197265625,289.7838439941406,660.36279296875,161.38595581054688,667.5692749023438
141.59609985351562,260.9317321777344,205.286865234375,233.72064208984375,109.15583801269531,218.7747802734375,294.1293640136719,282.69580078125,65.5733642578125,217.15347290039062,309.293212890625,343.07843017578125,50.57046890258789,387.6409912109375,344.48248291015625,489.3869323730469,32.6647834777832,558.4912109375,387.35528564453125,605.5553588867188,97.68414306640625,651.7223510742188,288.96807861328125,703.836181640625,133.0531768798828,676.4815063476562,324.67156982421875,662.8604736328125,106.15914916992188,682.8804321289062,293.6007385253906,661.0083618164062,160.7805938720703,667.6622314453125
143.85252380371094,257.5751037597656,208.4888916015625,231.6420135498047,111.3884506225586,215.56353759765625,295.1719970703125,279.38946533203125,65.2279052734375,215.66427612304688,310.540771484375,342.7685546875,49.96909713745117,387.5270080566406,341.7513122558594,491.8243408203125,28.668624877929688,557.9655151367188,386.14752197265625,612.6077880859375,86.65837097167969,652.8499755859375,288.18115234375,703.813232421875,128.946533203125,676.57470703125,324.3714294433594,665.544921875,102.08322143554688,684.9407958984375,292.673828125,662.7166137695312,156.0198211669922,668.6722412109375
150.03428649902344,255.48187255859375,212.7484893798828,229.49838256835938,116.38792419433594,214.20864868164062,295.7672119140625,279.78533935546875,69.20514678955078,219.830810546875,309.50091552734375,342.54034423828125,41.62005615234375,387.40460205078125,340.2888488769531,498.36810302734375,25.4859619140625,557.512939453125,385.6864929199219,616.6156005859375,91.60872650146484,651.7158203125,286.672607421875,703.8905029296875,127.8253173828125,677.332275390625,327.8858947753906,664.683349609375,108.28594207763672,685.5061645507812,294.66314697265625,661.930419921875,162.64126586914062,668.8923950195312
160.2816619873047,253.56533813476562,221.41055297851562,228.10525512695312,122.2739486694336,212.61785888671875,300.1488037109375,278.5856018066406,72.85917663574219,223.2139892578125,311.90289306640625,343.18792724609375,41.020572662353516,386.81378173828125,339.80364990234375,501.3004455566406,20.237735748291016,556.49169921875,384.18865966796875,626.181640625,89.64026641845703,655.5128784179688,287.6963806152344,704.2117309570312,127.41897583007812,677.4038696289062,330.8092041015625,667.5989379882812,110.9721908569336,687.9140014648438,295.3432922363281,665.341552734375,167.5687713623047,670.6448364257812
171.1842041015625,253.0660858154297,231.829833984375,227.78399658203125,132.5758819580078,211.64010620117188,306.5188293457031,276.8631591796875,77.7955551147461,223.033203125,312.33642578125,343.77203369140625,41.227962493896484,386.6196594238281,336.443115234375,504.6841735839844,19.996971130371094,556.513671875,381.1912841796875,633.6380615234375,89.42996978759766,653.1858520507812,288.437255859375,703.9868774414062,127.39425659179688,678.5997924804688,335.377685546875,667.4418334960938,109.04603576660156,687.4314575195312,297.374755859375,665.05224609375,164.34164428710938,670.26904296875
